malade,1.324621456830018,0.652907123373228,1.4571143969209432,0.5215468325641824,1.475629534684957,0.5681806556266714,0.0011489566863905325,526.6744153846155,0.8499545594879687,1755.5261039230777,0.12160112130068651,221.3863230769231,6495.430000307684,7.590677023109148,9.936475871963365,0.00021501476644484975,5.0066701281937815,-0.5587121491077861,0.9997741994065668,6.999920592994841,7.89306120532814e-05,1.118158849923471e-09,4.7522600040262403e-07,-2.3502376669897355e-18,4.894655274691944e-11,-3.1972102304167927e-19,0.6094493865966797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406421661376953,0.0,0.02344036102294922,0.0,0.0,0.02344036102294922,0.02344036102294922,0.2812843322753906,0.0,0.0,0.0,0.7266511917114258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malade,1.3276595794996748,0.647493341142057,1.4609218297987339,0.5202366419921145,1.4816071398175144,0.5620814677499052,0.0011940951479289942,496.06738461538464,0.854691509877153,1706.9882799555025,0.12190238510176868,220.43184615384618,6331.885735206626,7.577374514311148,9.899643116503157,0.00021712373884176417,5.00177499194755,-0.5540103740342281,0.9997448197955543,6.999917017219224,8.25184311094629e-05,6.541532496147371e-10,4.6364504100395184e-07,-1.739874187736234e-18,5.047259109724156e-11,2.5685275761941004e-19,0.6373774409294128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04902903363108635,0.0,0.0,0.0,0.07354354858398438,0.0,0.0,0.0,0.024514516815543175,0.0,0.0,0.4167467951774597,0.0,0.0,0.0,0.6373774409294128,0.0,0.0,0.0,0.07354354858398438,0.0,0.0,0.0,0.0
malade,1.4357287228514386,0.6627061644673315,1.5100343204885633,0.4364177409607179,1.3807560295769143,0.574357021655033,0.0010562579881656805,1410.1578769230769,0.6333125174444264,1921.444961866508,0.09864838482635356,254.25895384615387,6275.621970542952,7.640868603803481,10.024487574299629,0.0001429941475075721,5.570725718887527,-0.5509174076054664,0.9997551253653113,6.999975932976399,2.3939919462305737e-05,9.350796254076877e-08,3.359848303711913e-08,-2.9989528238709204e-19,-2.306768227675129e-12,-2.2396599615860057e-19,0.5270463228225708,0.10540926456451416,0.0,0.03513642027974129,0.2810913622379303,0.07027284055948257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03513642027974129,0.2810913622379303,0.0,0.2810913622379303,0.4919098913669586,0.07027284055948257,0.0,0.10540926456451416,0.45677345991134644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malade,1.189478444588529,0.8330814257239397,1.3162470104821908,0.733829260658619,1.1613524129241255,0.766011445622596,0.00883099171597633,2338.9271384615386,0.6548510984394994,3398.711851126153,0.15528320268853413,207.04966153846155,11255.920266043073,7.497568640749602,9.543604623956549,0.0001439540254060877,5.784578838359396,-0.5995231363037317,0.9998584744979815,6.999961816080656,3.80222309980118e-05,1.2610352637121103e-07,3.558775300160998e-08,1.4145403325355615e-19,-2.9330625966757892e-12,4.595762573211658e-19,0.947162389755249,0.17919288575649261,0.0,0.07679694890975952,0.15359389781951904,0.0,0.0,0.0,0.07679694890975952,0.0,0.0,0.0,0.05119796842336655,0.0,0.025598984211683273,0.05119796842336655,0.05119796842336655,0.0,0.05119796842336655,0.12799492478370667,0.05119796842336655,0.0,0.05119796842336655,0.025598984211683273,0.025598984211683273,0.025598984211683273,0.0,0.025598984211683273,0.0,0.0,0.0,0.0
malade,1.5271138956686945,0.47528055609218295,1.527231689578002,0.47369092089095144,1.6408691566573488,0.3558137811128197,0.0013681959763313608,781.7476461538461,0.7313564091993182,1452.4433667405938,0.1372404050115925,272.0713692307693,5028.0258208085215,7.440702312850089,9.757527169294459,0.0002468333461214294,5.052121514043251,-0.5311247124496556,0.999568291218351,6.999990517105128,9.447079023987333e-06,1.2976687993380071e-08,2.2838200140740715e-08,6.161567138133997e-20,9.6082313232296e-13,4.087694818739576e-20,0.6832647919654846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44675007462501526,0.02627941593527794,0.0,0.0,0.2102353274822235,0.0,0.0,0.0,0.02627941593527794,0.0,0.02627941593527794,0.52558833360672,0.0,0.0,0.0,0.10511766374111176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malade,1.5230724048630386,0.4937986719233574,1.7462014212475512,0.24076815938363974,1.6705848326726307,0.3255745099097833,0.27352620449704146,1286.3220923076924,0.5833372747229618,1539.9909038456772,0.5761551805001428,474.6492615384616,4873.6415230750135,4.207969032023924,5.097008782671095,0.0011475049979197487,3.578368656529763,-0.5654302055228533,0.9908373614425235,6.999999536556459,4.6252237154528425e-07,8.105741286856568e-11,8.401108791806356e-10,1.0398631602859896e-23,2.3848121604465373e-15,-2.0198507573904275e-23,0.8869376182556152,0.01773875206708908,0.0,0.0,0.0,0.0,0.0,0.0,0.01773875206708908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4612075686454773
malade,1.3990823897319162,0.5208174498783663,1.60162908990709,0.4264159513590044,1.5903249793239542,0.4617301397996686,0.0011098674556213016,255.14873846153847,0.8380482976344242,791.2677953846146,0.11974883105532555,210.23067692307694,2909.922443076928,7.38473450481225,9.950929861552524,0.0002646021624949799,4.738111174100786,-0.49694009836490693,0.9993036146005041,6.999932263147107,6.745513702970008e-05,2.1020397687508206e-07,7.15175746700588e-08,-4.2903992489125163e-19,-5.688165519417993e-12,-1.9342535759779523e-18,0.47099584341049194,0.0,0.0,0.0,0.29437240958213806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3826841115951538,0.029437240213155746,0.0,0.029437240213155746,0.0,0.0,0.029437240213155746,0.264935165643692,0.0,0.0,0.11774896085262299,0.6770565509796143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malade,1.407843193844258,0.5185870818329094,1.6057317510593139,0.4176304623966192,1.5921577750559948,0.45804973581090513,0.0011367659171597632,245.9499846153846,0.842542397429777,785.0751952546748,0.11154277721943086,214.04364615384614,2894.350796403316,7.3717197558453424,9.919776245194555,0.00025808344601656655,4.720962417819344,-0.49056502722469697,0.9992057905143265,6.999935238541672,6.448872935037581e-05,2.075360068101655e-07,6.51966351091605e-08,7.050331552907231e-20,-3.664475238765356e-12,-1.6863419854429573e-18,0.12093481421470642,0.0,0.0,0.0,0.8163099884986877,0.06046740710735321,0.030233703553676605,0.0,0.30233705043792725,0.030233703553676605,0.0,0.0,0.18140222132205963,0.0,0.0,0.0,0.0,0.0,0.030233703553676605,0.09070111066102982,0.12093481421470642,0.0,0.30233705043792725,0.27210333943367004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malade,1.4027605699749683,0.5208254666928904,1.6022048887157767,0.42207992938464406,1.5915819053031486,0.4605472399285718,0.0011241652071005916,259.62724615384616,0.8339648904470626,785.2623063401184,0.11480768024823201,211.66284615384615,2881.421979206627,7.36264655462276,9.9325586033206,0.00025310998672731775,4.7642635566300635,-0.49911789719661354,0.9993215016043795,6.999929093938981,7.06200552469454e-05,2.2136012776537103e-07,6.4650552038423e-08,-3.3193369309217507e-19,-4.907877681159529e-12,-1.7066568140270068e-18,0.5748050212860107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641128659248352,0.0,0.0,0.0,0.5084813237190247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malade,1.1595890867936691,0.6780621187097812,1.3899946790052122,0.7206404381800078,1.338922289831685,0.7127913874796454,0.008074480946745562,757.392153846154,0.7921627452214645,1832.2669902669827,0.1814486413173115,176.44750769230768,6571.675807221777,7.139333154546641,9.39856941698778,0.00025346312524071314,4.974253845419556,-0.5256612648805413,0.9993814521097324,6.99994722777837,5.2719923634642986e-05,1.2606429456045955e-08,3.969384980766419e-08,1.7326571843901954e-19,-2.2846069334606054e-12,8.732515928204766e-20,0.9401098489761353,0.06878852844238281,0.022929508239030838,0.045859016478061676,0.09171803295612335,0.0,0.022929508239030838,0.0,0.022929508239030838,0.0,0.0,0.0,0.09171803295612335,0.0,0.0,0.0,0.022929508239030838,0.0,0.022929508239030838,0.11464753746986389,0.0,0.0,0.022929508239030838,0.27515411376953125,0.0,0.0,0.0,0.0,0.022929508239030838,0.0,0.0,0.0
